otu,Domain,Phylum,Class,Order,Family,Genus,Species
ec5e417086e74a6051f769de5a7e1156,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,67-14,Incertae_Sedis,NA
ade55f8d495e015b1422152118f06c49,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Incertae_Sedis,NA
2fbbd82b8a79bcee3ed987cda5874e21,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,NA
23ba9b1f91ee9d30bbae1532ac521577,Bacteria,Chloroflexota,Chloroflexia,Chloroflexales,Roseiflexaceae,Incertae_Sedis,NA
9e6752cc738476bb89fa553e9bd7980d,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Pedosphaerales,Pedosphaeraceae,ADurb.Bin063-1,NA
6dd3aebe56e76e2f03dccc880c9f9cec,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
5b0941a261ec418ce8d22ec330ed3087,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Incertae_Sedis,Incertae_Sedis,NA
ac5c90299347410b9a1a35688cf91e2b,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Incertae_Sedis,NA
4766fca9b26f1ab6c68ee1a5fd2396f9,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,NA
af363f1f681385c467f4381a4c9600c3,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_17,Incertae_Sedis,Incertae_Sedis,NA
55ab659d79385df26d1f8719d1004f5c,Bacteria,Actinomycetota,Actinobacteria,Streptosporangiales,Thermomonosporaceae,NA,NA
adf189a8e63bc1daaa4e279ed886f844,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA
23425c98cb6f1f085655609b6870550b,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,SWB02,NA
9899bba5067df57e2ae346a5cbb395d5,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,AKYG587,NA
e16867c384f063abee525991fd688361,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA
af077ebb5cbc8c605137d1a750de1100,Bacteria,Methylomirabilota,Methylomirabilia,Rokubacteriales,Incertae_Sedis,Incertae_Sedis,NA
884ab659d7cc2f9a771635eec4d18c4d,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_17,Incertae_Sedis,Incertae_Sedis,NA
c46d3ea41254aa06cce25193b2a8eb28,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,Incertae_Sedis,NA
914132818f590bb3567881f680184cbe,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Pseudobdellovibrionaceae,Incertae_Sedis,NA
33dc047eea2341f7105bc0f78a193ca0,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Incertae_Sedis,NA
810b63fcdd225467bdcf0a9df72ed013,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Incertae_Sedis,NA
dc151260bd4431e2cc5be5b7885f33ad,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,Incertae_Sedis,NA
760a2e2a482b70c705f1685f8a6de24e,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus_Solibacter,NA
eb7baced68c3e3c01432dcdb4183e744,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,Incertae_Sedis,NA
af090ce744f99fc7bf8cd5be291384ee,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Incertae_Sedis,NA
9a23477d74e8aacdb5a5f363980c9333,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Incertae_Sedis,NA
2a64df301dadebf004cddf017dde8835,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,Incertae_Sedis,NA
df7067a5ff09d53b89a9ab2e8bba84c7,Bacteria,Actinomycetota,Coriobacteriia,OPB41,Incertae_Sedis,Incertae_Sedis,NA
c144e5822c18b231de0cb73bef4e3e19,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,Incertae_Sedis,NA
331da9845622f00de7ed0d517910a48b,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,67-14,Incertae_Sedis,NA
bf1d2e204318658259e38f9a1b872396,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,NA
2860201f3ade37b98e02b04c3577005b,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,Incertae_Sedis,NA
e86116df11211b7b34ef10db0234e3ce,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Ahniella,NA
82f3233cee1ed4d72d31c305fdf0e21b,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,Incertae_Sedis,NA
5546b94ff5a9fdf0dfcd828adfb4e8e8,Bacteria,Myxococcota,Polyangiia,Blfdi19,Incertae_Sedis,Incertae_Sedis,NA
4c4f6d3fa3386e49b392b504fd38e374,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,67-14,Incertae_Sedis,NA
556b1902d3a6feb53161ca051f85ee06,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Pedosphaerales,Pedosphaeraceae,Incertae_Sedis,NA
c57d1f9a7c60823d270e79e88fbdb40b,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Plot4-2H12,NA
555e3d4f0ca39236d17fe144e1781d85,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Incertae_Sedis,Incertae_Sedis,NA
13e7fba4bc69af1afd48fbb670a8e287,Bacteria,Thermodesulfobacteriota,Desulfuromonadia,Geobacterales,NA,NA,NA
bf440e45b26fdcd3c37e29faa659dc53,Bacteria,Myxococcota,Polyangiia,Polyangiales,Polyangiaceae,Pajaroellobacter,NA
adf578f5313b1ae4a1cfd5885bf3f5c4,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Incertae_Sedis,NA
bf1903522d275a8797f141749f105c68,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Dokdonella,NA
310cec6069c84b20b30b7198e9562062,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,NA
718481a1a5fdec54ddcd1bcdc087ab69,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,NA
9fd312065b25be6736ddf019a327f3f6,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,67-14,Incertae_Sedis,NA
da882791eeb42d8dcdc9a7f843a9d0d7,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,Incertae_Sedis,NA
af48bf675dd242ba8563cdaf9adc3a16,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Incertae_Sedis,NA
388c2bd09ecaffd82db467dee94390b0,Bacteria,Patescibacteria,Parcubacteria,NA,NA,NA,NA
43f30981b061077e573a30e0057d9727,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Pedosphaerales,Pedosphaeraceae,Ellin517,NA
0925ccaf3ae08d97b806d91cc67ba8e2,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,NA
8422c83be993841798e5b4f67a48c163,Bacteria,Myxococcota,Polyangiia,Polyangiales,Eel-36e1D6,Incertae_Sedis,NA
abb5330e197a3eb9fcb703e81b45ae48,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Limnobacter,NA
3bdc3484c9ca2936abb9084713675df3,Bacteria,Actinomycetota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,CL500-29_marine_group,NA
1c4c234a05d71cf5c89fbe736af1b74f,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Incertae_Sedis,NA
ff7c2da5eada59ffd2e935fe2f676d5f,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Pedosphaerales,Pedosphaeraceae,Incertae_Sedis,NA
6aa3db6735597fa60eec9c80838de774,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,NA
a1e628ba9bcffad1f135921864fbd04c,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Incertae_Sedis,NA
ae31899e4ea04877b8648fdf5969dd91,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Incertae_Sedis,NA
a703a108721c081a736a5058c74cc7b2,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Incertae_Sedis,NA
2daa66c0caad949a93ed1541c917c133,Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA
5f4ec6695431cce03c9dfaa4489c6fdd,Bacteria,Myxococcota,Polyangiia,Polyangiales,Polyangiaceae,NA,NA
c5d7c6d72c2e382d39d73931c3c9ec72,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Pedosphaerales,Pedosphaeraceae,NA,NA
49d7e138b88f8bc13e7a208bb88d56a8,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Microbacteriaceae,NA,NA
0642316b7596a8bbd9ced35086e161d5,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Incertae_Sedis,Incertae_Sedis,NA
c354e43d5c6f4c1e37ff1fd291148c44,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,Incertae_Sedis,NA
8bfd293017c8e6ddc7d204f32c32c220,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,Incertae_Sedis,NA
7d20b6c6ddae9be9b6dcea3f7a7cc621,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,NA
7efaf39525b12a633e5077c35cc0419d,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,NA
c92e4934db1e1772e90db9beee83bda4,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Incertae_Sedis,NA
653c3dbf0b15b042b865bd7561c6959b,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,NA
1d89785aeb5302405e5678d5992f2ad8,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,67-14,Incertae_Sedis,NA
eba6f8c22721905439ee51e5d7b9927f,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,Incertae_Sedis,NA
ddb7bf01b61d781bbb42df0d60e3c5ef,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Niastella,NA
8db592dd6c33e5949be352b1952f6812,Bacteria,Myxococcota,Polyangiia,FFCH16767,Incertae_Sedis,Incertae_Sedis,NA
b1436463fa7cef9d837adbd0ed1c3117,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Chthoniobacterales,Chthoniobacteraceae,Candidatus_Udaeobacter,NA
4d701ddecfbdd093f45150438efe4f9e,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,NA
f9b3e2f2bdc1a3aa859e0452584e6669,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Incertae_Sedis,Incertae_Sedis,NA
4efb32395dda8b8ffb5903a1d82273d9,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,Incertae_Sedis,NA
f5095f429fbd01c08b9d09101bca8f4f,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Incertae_Sedis,NA
516d8708ce743c29f2acd78709126c38,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Incertae_Sedis,NA
0a857f235b897d7c44e86f0c1b75c69b,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Incertae_Sedis,NA
433c1fba6eff1395051c91936c2a53a4,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,Incertae_Sedis,NA
40533c3012b3b167e9516d1ee33b54c9,Bacteria,Armatimonadota,Chthonomonadia,Chthonomonadales,Chthonomonadaceae,Chthonomonas,NA
66c375061f5fb373369ceccfc1c50303,Bacteria,Bacillota,Bacilli,Mycoplasmatales,Mycoplasmataceae,type_III,NA
ee2f73aac55e0bf69976d43304e81057,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Incertae_Sedis,NA
dd5512637290d717c052d030dedbdede,Bacteria,Planctomycetota,BD7-11,Incertae_Sedis,Incertae_Sedis,Incertae_Sedis,NA
ff0e6269ee814db2d99574bbb8f0596f,Bacteria,Myxococcota,Polyangiia,mle1-27,Incertae_Sedis,Incertae_Sedis,NA
aadd27648257cf491f690556f49f20ed,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,NA
fa6efec0750d5f3b1a5491c3ee0dc834,Bacteria,Verrucomicrobiota,Verrucomicrobiia,UA11,Incertae_Sedis,Incertae_Sedis,NA
2014c7198b90ea9caafb1f87733dc537,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,Incertae_Sedis,NA
ca33873253c2cacef7c68560973973d9,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Incertae_Sedis,NA
175c76ca257c7ce4864a46c2db2aeb42,Bacteria,Myxococcota,Polyangiia,Polyangiales,Phaselicystaceae,Phaselicystis,NA
25794c2b01685c4b6f98a7a63f2f30f7,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Incertae_Sedis,NA
cdc501be265693c8b52e906af69f40a1,Bacteria,Planctomycetota,OM190,Incertae_Sedis,Incertae_Sedis,Incertae_Sedis,NA
a633478f00b2961c65164e6cbadd6bfb,Bacteria,Abditibacteriota,Abditibacteriia,Abditibacteriales,Abditibacteriaceae,Abditibacterium,NA
7f85cb5efbc34cc4ffbd735fe563eace,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,NA
376d41fe9d3e87c805d9eab15a3f1592,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,Incertae_Sedis,NA
b601b58c83e229fdae2b49bac4f8b2fb,Bacteria,Actinomycetota,Thermoleophilia,Incertae_Sedis,Incertae_Sedis,Incertae_Sedis,NA
f17e505c95843484fffa900d8c02b9b5,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,Incertae_Sedis,NA
ccdc0bc1c9a495ba50dbaca2f53710d1,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Incertae_Sedis,NA
df26b892b6d29912aa8ba24db927ea69,Bacteria,Myxococcota,Polyangiia,Polyangiales,Phaselicystaceae,Phaselicystis,NA
6b473befb53fc2d708946ac2248d773c,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,NA,NA,NA
3f1cfbcde31761e50c6724e5ff7c357b,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Incertae_Sedis,NA
4089c1995d49d6491150d8b015509faf,Bacteria,Pseudomonadota,Alphaproteobacteria,Elsterales,Incertae_Sedis,Incertae_Sedis,NA
4f009667fed4e7bda0d8c6cad42d9262,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Incertae_Sedis,NA
5f904c1a51abbbd4cab269e0ddbd3a8b,Bacteria,Pseudomonadota,Gammaproteobacteria,CCD24,Incertae_Sedis,Incertae_Sedis,NA
16584b9861f0e47adf49a91463fb6d62,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA
4203ea699ce5660e047f5e061c941c70,Bacteria,Planctomycetota,BD7-11,Incertae_Sedis,Incertae_Sedis,Incertae_Sedis,NA
f64a6a912352734915575f2bb2f5d40a,Bacteria,Actinomycetota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinokineospora,NA
8604705f767635b7d418025c2b2bfdad,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Niastella,NA
99704b924b77d55188651691131383a7,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Telmatocola,NA
289bbc32d5151149a257a167e72bda4a,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,NA
515ad9fa4a8c53bd6fa6297917a4943f,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus_Solibacter,NA
a7f7a3a8d2c558eadec66aaf7ca70ac4,Bacteria,Pseudomonadota,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,NA
f6035a373130ce247011048aa4fd7b4d,Bacteria,Myxococcota,Polyangiia,Polyangiales,Polyangiaceae,Pajaroellobacter,NA
eddf4bacb2aff6308be0aa521dcd85eb,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
fcaa71a4641fa00757817c63be8ebe44,Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA
abe3ea2c6a121ab21b9bffb42368ddf2,Bacteria,Pseudomonadota,Gammaproteobacteria,Nitrosococcales,Nitrosococcaceae,wb1-P19,NA
4d92c2763104ab8a0e38db693e08f4b1,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Incertae_Sedis,NA
0f8db7dfbd39f772e21be343ed005ab9,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
6a84558cdc6318599d1c76eee59ecb1a,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Rugamonas,NA
79247814aae177e31e9905d8f9d3ed23,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Incertae_Sedis,NA
83c789f1b5b9f8aaaa383b569cdfd938,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Incertae_Sedis,NA
2be08f5b49ceb7a5cfdb0fbfe47f0d3e,Bacteria,Myxococcota,Polyangiia,Polyangiales,Sandaracinaceae,Sandaracinus,NA
c2205a01b93ce4c7055807043fa14f78,Bacteria,Myxococcota,Polyangiia,Polyangiales,Polyangiaceae,Pajaroellobacter,NA
52a0fda3ddc004269f5c20e2c80e4513,Bacteria,Actinomycetota,Actinobacteria,Micromonosporales,Micromonosporaceae,Pilimelia,NA
98982c2ef8c0bc3c70c3fbacfaa6a607,Bacteria,Thermodesulfobacteriota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,NA,NA
c7e38d2c669b2bec839171979b094d4d,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Incertae_Sedis,NA
2a1c3051997f138f49c033241a00dcfe,Bacteria,Myxococcota,Polyangiia,Polyangiales,Polyangiaceae,NA,NA
e234dfd63bf1116f3d30b322064816b2,Bacteria,NA,NA,NA,NA,NA,NA
60e392bad78f5fd46874a1112c3e36bc,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
74af16690b689b44961ccbdbe08c117f,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,NA
460ada6620a775a79d1581ffa5ac86f2,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Incertae_Sedis,NA
61d01b69f57326a004dff9fc0bf6b94a,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Incertae_Sedis,NA
7bf98bfc08ae6a3621626f2ba36430af,Bacteria,Myxococcota,Polyangiia,Polyangiales,NA,NA,NA
c2bfc6ccf0e200b9145710daf031b4db,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Incertae_Sedis,Incertae_Sedis,NA
d5fd53b78face92f1685085510687687,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,Incertae_Sedis,NA
308cdfe452f5b9646bb17c17864cdfe4,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Incertae_Sedis,NA
8331d89868aac8333ac4823abf19c87e,Bacteria,Actinomycetota,Actinobacteria,Micromonosporales,Micromonosporaceae,NA,NA
8bfd20089547b9b423443e7a02de1c05,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Incertae_Sedis,NA
b64e00b68b97f24c110de87124ce1243,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA
0e6b733b20d3a2bc37adf7b73e84041f,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Incertae_Sedis,NA
ad217508d98216c755bc958effe319aa,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,AKYH767,Incertae_Sedis,NA
b2ae1638d85f783b7c93e50980ec819f,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,NA
e01ba98db0d80c86cf22ec338033e419,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,NA
76962b0969359e61ec45c8019c1d1486,Bacteria,Cyanobacteriota,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,Candidatus_Obscuribacter,NA
ec730c4d2b13fe23b07cb6e9661e426c,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Chthoniobacterales,Xiphinematobacteraceae,Candidatus_Xiphinematobacter,NA
005d4e05b62ed60b56b8f66e71c0e447,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,NA,NA
34132b56dae2a7d14703c9f3fd0f819b,Bacteria,Pseudomonadota,Gammaproteobacteria,Salinisphaerales,Nevskiaceae,Incertae_Sedis,NA
c65c243a4d5acdad3b66e358db7b25e7,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,NA
a3bb3e3dc3745b92d7a1eab2f2ac35c7,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,NA
ad0af88866a26b48db5594012e1cd4e3,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,Incertae_Sedis,NA
740b47e2699cfcd66da2cb9ebd196b30,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Pedosphaerales,Pedosphaeraceae,Incertae_Sedis,NA
41c3fcdc0ba7f8aa45aa2bfd2d4eeaf6,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Incertae_Sedis,Incertae_Sedis,NA
21297d1185ed8e335c9166ddc939ed9f,Bacteria,Acidobacteriota,Subgroup_5,Incertae_Sedis,Incertae_Sedis,Incertae_Sedis,NA
b17e2d3a11f9e366625177bd3ed0599c,Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,Incertae_Sedis,NA
89986f68b691208e61650b4a8ca0ed64,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Opitutales,Opitutaceae,Alterococcus,NA
4601f75bd8926374b00fd7879368001f,Bacteria,Entotheonellaeota,Entotheonellia,Entotheonellales,Entotheonellaceae,Incertae_Sedis,NA
3fe7f9741d766e921a3c59dc96d5deea,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Beijerinckiaceae,FFCH5858,NA
fce0facdab5345be9a4d3562fdcec994,Bacteria,Pseudomonadota,Gammaproteobacteria,Incertae_Sedis,Incertae_Sedis,Incertae_Sedis,NA
2a6ff9ab6506007d278290f07ac64f52,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
954f8e09f24234e844ee188bbb1799ca,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhodomicrobiaceae,Rhodomicrobium,NA
812653b24b1441f3c9c2ade5cb99607f,Bacteria,Chlamydiota,Chlamydiia,Chlamydiales,Parachlamydiaceae,Neochlamydia,NA
1721da2a29508e4d7ceeb1399783a7c6,Bacteria,Gemmatimonadota,BD2-11_terrestrial_group,Incertae_Sedis,Incertae_Sedis,Incertae_Sedis,NA
45f2429fd517cbfd6404d0a6419f8d03,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,TRA3-20,Incertae_Sedis,NA
de8f264f6ff61cfd1ad8b7312fd48075,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Verrucomicrobiaceae,Roseimicrobium,NA
274cab9075095c5f44442dea42de30bd,Bacteria,NA,NA,NA,NA,NA,NA
6cffa653711a6d095daa667adefe9fd0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
956f613a90df8e50fa2d584131adbe50,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Incertae_Sedis,Incertae_Sedis,NA
c8baf16ec90ca3b06d433a8918ab4664,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,NA,NA,NA
ef3171af8d5b6996881b3ebfa9cda167,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,Incertae_Sedis,NA
f22c9721f2c2ab0cac64d963d1156483,Bacteria,Acidobacteriota,Subgroup_5,Incertae_Sedis,Incertae_Sedis,Incertae_Sedis,NA
d5803c1061fb0a7f015c6f13dd37554a,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,Incertae_Sedis,NA
5e9c167b6c6c0ef01aea63c0fea4b677,Bacteria,Pseudomonadota,Gammaproteobacteria,Incertae_Sedis,Incertae_Sedis,Incertae_Sedis,NA
2477c684208319fc09ea8fec51e5cfda,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,Incertae_Sedis,NA
bd034cb958bf69e22947963e7f74f7e9,Bacteria,Chloroflexota,Anaerolineae,RBG-13-54-9,Incertae_Sedis,Incertae_Sedis,NA
6951f019b54720fc3b7137c34d90b91d,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Beijerinckiaceae,alphaI_cluster,NA
4730ad44b9d01a4e32f8dc002549039a,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cytophagaceae,Incertae_Sedis,NA
d4a5d4457e85c337191a4671653be59f,Bacteria,Acidobacteriota,Subgroup_22,Incertae_Sedis,Incertae_Sedis,Incertae_Sedis,NA
15e6bc0de6c4b951333f13116c53c55b,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Incertae_Sedis,NA
6b5f7498ca0e47fa6ebde3795b8e683a,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,Incertae_Sedis,NA
abfbcf956a8bf8e02609c655aa6568e3,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Aridibacter,NA
f51a816a9c06fe18994266fcc02feede,Bacteria,Chloroflexota,Anaerolineae,RBG-13-54-9,Incertae_Sedis,Incertae_Sedis,NA
c2442a923dff1b3e5d574afad164a995,Bacteria,Pseudomonadota,NA,NA,NA,NA,NA
00bb06cb29f7aeb66ce1496b707f0c89,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Incertae_Sedis,NA
